Date,Open,High,Low,Close,Volume,Adj Close
3/10/2013,3.82,3.87,3.66,3.67,21988700,3.67
4/10/2013,3.7,3.79,3.69,3.76,12653600,3.76
7/10/2013,3.7,3.77,3.65,3.7,13005500,3.7
8/10/2013,3.71,3.75,3.5,3.54,20594300,3.54
9/10/2013,3.56,3.57,3.32,3.48,26814300,3.48
10/10/2013,3.54,3.6,3.51,3.53,17174100,3.53
11/10/2013,3.54,3.69,3.52,3.61,13994600,3.61
14/10/2013,3.54,3.58,3.5,3.55,19703300,3.55
15/10/2013,3.56,3.66,3.5,3.52,12727900,3.52
16/10/2013,3.54,3.62,3.53,3.59,10035600,3.59
17/10/2013,3.55,3.65,3.5,3.58,32042800,3.58
18/10/2013,3.56,3.76,3.55,3.67,16452800,3.67
21/10/2013,3.7,3.79,3.66,3.69,21248100,3.69
22/10/2013,3.69,3.76,3.57,3.64,14309800,3.64
23/10/2013,3.68,3.69,3.54,3.55,13412700,3.55
24/10/2013,3.55,3.61,3.45,3.54,47910000,3.54
25/10/2013,3.87,4.05,3.67,3.73,90347300,3.73
28/10/2013,3.66,3.79,3.6,3.78,24453700,3.78
29/10/2013,3.78,3.8,3.62,3.69,22473400,3.69
30/10/2013,3.7,3.75,3.53,3.59,20194600,3.59
31/10/2013,3.57,3.59,3.48,3.58,19331500,3.58
1/11/2013,3.57,3.59,3.51,3.58,12621900,3.58
4/11/2013,3.61,3.75,3.57,3.74,20031000,3.74
5/11/2013,3.7,3.84,3.65,3.8,17605500,3.8
6/11/2013,3.8,3.84,3.68,3.71,16585700,3.71
7/11/2013,3.68,3.74,3.41,3.46,33771300,3.46
8/11/2013,3.47,3.55,3.42,3.46,17269800,3.46
11/11/2013,3.47,3.52,3.41,3.43,11145100,3.43
12/11/2013,3.41,3.54,3.4,3.51,11476500,3.51
13/11/2013,3.49,3.84,3.48,3.81,39273000,3.81
14/11/2013,3.83,3.98,3.76,3.91,29262300,3.91
15/11/2013,3.96,4.12,3.91,4.02,44039000,4.02
18/11/2013,4.05,4.09,3.81,3.84,25592200,3.84
19/11/2013,3.85,4.01,3.82,3.99,17265400,3.99
20/11/2013,4.01,4.28,3.97,4.27,55790700,4.27
21/11/2013,4.33,4.49,4.31,4.37,55369700,4.37
22/11/2013,4.4,4.55,4.26,4.38,31264700,4.38
25/11/2013,4.43,4.52,4.37,4.5,25065600,4.5
26/11/2013,4.46,4.52,4.41,4.46,29362800,4.46
27/11/2013,4.46,4.55,4.33,4.41,24871200,4.41
29/11/2013,4.39,4.45,4.34,4.35,7462200,4.35
2/12/2013,4.39,4.39,4.24,4.29,18958000,4.29
3/12/2013,4.24,4.25,4.07,4.09,32069800,4.09
4/12/2013,4.08,4.17,4,4.07,24991200,4.07
5/12/2013,4.09,4.15,3.99,4.01,24489700,4.01
6/12/2013,4.03,4.11,3.97,3.99,23039600,3.99
9/12/2013,3.99,4.05,3.92,3.99,15041600,3.99
10/12/2013,4,4.14,3.96,4.13,26283500,4.13
11/12/2013,4.15,4.15,4.03,4.05,14009000,4.05
12/12/2013,4.08,4.2,4.01,4.14,12648400,4.14
13/12/2013,4.2,4.22,4.11,4.11,11078100,4.11
16/12/2013,4.11,4.17,4.02,4.1,10280500,4.1
17/12/2013,4.09,4.16,4.07,4.14,7344000,4.14
18/12/2013,4.16,4.16,4.02,4.1,15031400,4.1
19/12/2013,4.09,4.15,4.06,4.06,9594400,4.06
20/12/2013,4.07,4.09,3.96,4,31894400,4
23/12/2013,4,4.1,3.97,4.08,20453400,4.08
24/12/2013,4.07,4.16,4.07,4.11,8151000,4.11
26/12/2013,4.15,4.16,4.04,4.07,6772100,4.07
27/12/2013,4.04,4.06,3.95,3.95,12033300,3.95
30/12/2013,3.95,3.98,3.84,3.88,12516900,3.88
31/12/2013,3.86,3.89,3.77,3.8,20008400,3.8
2/1/2014,3.8,3.97,3.8,3.95,11007400,3.95
3/1/2014,3.94,4.02,3.91,3.97,10870800,3.97
6/1/2014,4.06,4.07,3.97,4.04,16313600,4.04
7/1/2014,4.06,4.22,4.05,4.14,29252700,4.14
8/1/2014,4.18,4.25,4.12,4.18,18647800,4.18
9/1/2014,4.2,4.21,4.1,4.12,9991500,4.12
10/1/2014,4.14,4.18,4.1,4.11,5871000,4.11
13/1/2014,4.09,4.16,3.98,4.03,14065700,4.03
14/1/2014,4.02,4.08,4,4.06,8482800,4.06
15/1/2014,4.06,4.11,4.01,4.03,8340600,4.03
16/1/2014,3.95,3.99,3.53,3.54,80341500,3.54
17/1/2014,3.56,3.61,3.48,3.55,19400300,3.55
21/1/2014,3.54,3.66,3.48,3.63,18229900,3.63
22/1/2014,3.67,3.68,3.58,3.63,8809000,3.63
23/1/2014,3.6,3.6,3.51,3.56,9988400,3.56
24/1/2014,3.51,3.53,3.31,3.5,27860300,3.5
27/1/2014,3.45,3.51,3.37,3.42,12592900,3.42
28/1/2014,3.41,3.48,3.35,3.39,23461100,3.39
29/1/2014,3.38,3.45,3.36,3.42,11861500,3.42
